payment_id,order_id,payment_date,payment_method,amount
8364,159096,2021-08-26,UPI,483.39
8365,111831,2022-05-06,Wallet,2501.95
8366,149928,2022-03-06,Card,935.72
8367,120991,2023-10-13,NetBanking,1817.86
8368,142208,2023-11-14,Card,1635.83
8369,121100,2023-12-06,Card,1550.2
8370,111065,2023-09-16,Card,100.25
8371,161479,2022-06-16,NetBanking,1692.11
8372,124830,2021-06-22,Card,1532.69
8373,123531,2021-03-02,UPI,695.01
8374,113887,2022-06-15,Card,972.73
8375,122427,2022-07-19,Cash,925.02
8376,135286,2023-03-24,Card,2847.49
8377,131713,2022-01-05,UPI,1762.27
8378,124247,2022-12-18,Card,2408.61
8379,133610,2021-06-17,Card,71.52
8380,191385,2021-05-21,Card,1269.35
8381,167387,2023-11-15,Card,1012.09
8382,111376,2022-08-21,UPI,2841.16
8383,103051,2021-04-25,UPI,423.47
8384,155181,2023-01-19,UPI,1409.25
8385,168116,2021-05-06,Card,2872.1
8386,123002,2021-05-01,Card,1296.87
8387,137069,2022-01-04,Card,1780.46
8388,170249,2021-09-21,NetBanking,562.38
8389,107630,2023-10-08,NetBanking,437.43
8390,123448,2023-02-07,NetBanking,1585.64
8391,141732,2021-10-13,Card,1246.6
8392,132367,2021-04-07,Card,1610.18
8393,139238,2021-05-15,UPI,578.44
8394,188285,2023-10-08,NetBanking,626.45
8395,144138,2021-02-11,Card,2802.02
8396,156193,2022-12-05,UPI,2938.93
8397,172551,2021-07-28,UPI,144.52
8398,170111,2023-07-25,Card,1642.16
8399,130122,2023-05-28,Card,2539.79
8400,127050,2021-09-03,Card,2403.19
8401,177078,2021-03-12,Wallet,1314.01
8402,109316,2021-03-02,Cash,2061.15
8403,184372,2022-01-04,Card,253.28
8404,112840,2022-03-08,NetBanking,953.12
8405,192855,2023-02-06,Card,1498.92
8406,121754,2022-05-20,Card,37.48
8407,180211,2022-08-07,Card,509.28
8408,183118,2022-06-07,NetBanking,1396.4
8409,118320,2023-11-26,Card,2974.81
8410,169279,2022-09-10,Wallet,2082.93
8411,103385,2023-10-29,UPI,1058.26
8412,181435,2023-03-03,Card,1421.55
8413,108482,2021-08-28,Card,2694.78
8414,120564,2022-08-29,UPI,1830.25
8415,157407,2023-06-21,Card,2634.15
8416,130037,2021-05-06,UPI,2112.22
8417,154418,2021-06-19,Cash,2928.42
8418,119694,2023-04-09,NetBanking,1350.49
8419,116965,2021-07-10,Card,2553.26
8420,109374,2023-05-31,UPI,2066.06
8421,172936,2021-10-26,UPI,2857.89
8422,171132,2021-05-13,Card,768.15
8423,150302,2023-05-15,Card,1607.48
8424,164568,2022-04-29,Card,794.1
8425,173483,2022-08-10,Card,452.53
8426,199147,2023-08-18,NetBanking,354.28
8427,152304,2022-12-18,UPI,1973.42
8428,133424,2021-01-29,Card,2729.21
8429,198486,2022-01-22,Card,1717.07
8430,188964,2024-01-19,UPI,521.17
8431,186145,2022-12-31,UPI,750.38
8432,144125,2021-09-05,Card,1433.81
8433,132300,2023-05-23,Wallet,862.59
8434,132023,2023-11-14,Cash,1483.06
8435,180486,2022-02-08,Cash,1920.89
8436,142697,2023-07-10,Card,2729.59
8437,172143,2022-03-21,Card,1663.47
8438,117950,2022-12-08,NetBanking,584.7
8439,103295,2022-07-09,Card,980.42
8440,100895,2022-06-01,Card,1871.62
8441,115493,2022-12-06,UPI,480.48
8442,146628,2021-06-05,Card,933.07
8443,123668,2022-05-13,Card,2841.66
8444,167358,2024-01-05,Card,47.47
8445,175185,2021-06-02,UPI,1273.72
8446,117934,2023-02-09,Wallet,1676.31
8447,110458,2023-01-31,Card,1736.88
8448,127618,2022-11-22,UPI,430.24
8449,122975,2023-07-23,Card,2652.33
8450,171171,2022-09-15,Wallet,591.38
8451,154584,2022-05-24,UPI,2046.16
8452,107287,2023-07-14,NetBanking,1212.22
8453,186635,2023-01-26,UPI,1903.78
8454,156551,2023-05-03,Card,1645.16
8455,173326,2022-04-26,Wallet,2390.11
8456,114595,2024-01-01,UPI,1559.7
8457,153051,2023-01-02,Card,2488.17
8458,158593,2022-01-15,NetBanking,1293.61
8459,177331,2021-09-17,Cash,1937.62
8460,152304,2022-11-30,NetBanking,2145.53
8461,183760,2021-09-27,UPI,1137.51
8462,108148,2023-03-03,Card,2039.56
8463,171355,2021-11-23,UPI,1370.92
8464,191690,2022-12-07,Wallet,1304.57
8465,148428,2021-02-28,Card,1343.57
8466,188890,2021-04-16,Card,1129.1
8467,115682,2023-05-03,UPI,377.41
8468,171108,2022-01-07,NetBanking,1342.26
8469,171485,2022-09-06,UPI,1806.12
8470,174240,2023-09-08,UPI,1277.62
8471,115880,2022-01-08,Card,2203.09
8472,138688,2021-12-20,Card,1468.61
8473,118165,2022-11-05,Card,1045.89
8474,120385,2022-10-20,Card,1675.0
8475,107886,2022-01-01,Cash,2264.93
8476,199893,2021-09-01,Card,2119.59
8477,160265,2023-06-29,Card,2538.15
8478,139383,2021-07-13,Wallet,938.52
8479,115745,2022-09-19,Card,612.79
8480,195593,2022-12-01,Card,2284.6
8481,148279,2021-12-25,NetBanking,489.84
8482,197354,2022-05-27,NetBanking,1681.12
8483,126357,2022-05-14,Wallet,2401.83
8484,133775,2021-05-19,UPI,1811.8
8485,156978,2022-11-26,NetBanking,1313.71
8486,114615,2022-03-26,Cash,475.29
8487,197700,2023-10-14,NetBanking,1057.06
8488,152541,2024-01-31,Card,2629.67
8489,133351,2021-09-27,NetBanking,1856.77
8490,148887,2021-04-09,Card,2182.25
8491,146246,2021-10-29,Wallet,1503.25
8492,136271,2022-10-01,Card,867.49
8493,115015,2022-03-12,Card,79.42
8494,113597,2021-02-17,Card,10.45
8495,150070,2023-07-02,Wallet,561.45
8496,114022,2022-08-21,UPI,661.75
8497,159002,2021-10-17,Card,20.79
8498,149921,2022-01-08,Cash,2691.71
8499,122665,2023-01-28,Card,784.33
8500,123357,2023-04-26,Card,885.09
8501,176402,2022-08-03,Card,1756.87
8502,113124,2022-08-27,Card,2562.66
8503,163689,2022-07-02,Card,78.62
8504,102691,2023-11-25,NetBanking,2281.02
8505,108282,2022-05-07,Card,1230.15
8506,102350,2022-07-27,Card,913.77
8507,146535,2021-11-10,UPI,1018.88
8508,177010,2023-12-08,Card,877.9
8509,138816,2021-05-23,Card,715.69
8510,161168,2023-06-17,Card,2580.34
8511,111222,2022-03-09,Card,2199.17
8512,172084,2023-07-18,Card,2967.81
8513,122802,2021-12-01,UPI,1886.78
8514,162578,2021-02-20,Wallet,1959.76
8515,189934,2023-04-16,Wallet,2748.91
8516,154883,2021-02-20,Card,2717.13
8517,169289,2021-07-01,UPI,2082.95
8518,161595,2021-03-26,Cash,1954.01
8519,136818,2023-05-26,UPI,1840.4
8520,116097,2021-12-26,Card,2710.93
8521,178999,2023-04-21,Card,2703.18
8522,121750,2022-04-04,Card,776.53
8523,198620,2021-11-26,Card,490.16
8524,141417,2022-10-04,UPI,1588.34
8525,149826,2022-05-03,Card,2520.85
8526,129679,2021-05-16,Card,988.9
8527,187865,2022-11-26,Cash,1219.68
8528,142842,2022-11-02,Cash,1975.15
8529,134908,2021-09-06,UPI,1564.23
8530,163123,2023-01-04,NetBanking,1556.35
8531,118851,2021-02-12,Wallet,1579.29
8532,153640,2023-06-12,Card,289.88
8533,167745,2021-10-02,NetBanking,1031.27
8534,143280,2022-11-04,Card,2256.84
8535,170418,2022-09-14,Card,2988.49
8536,103636,2023-07-18,Card,2452.68
8537,121834,2022-10-14,UPI,2209.62
8538,123385,2023-08-22,Card,1224.27
8539,108571,2021-05-30,Card,2786.27
8540,138430,2021-01-23,UPI,924.74
8541,134409,2023-10-07,Wallet,1303.55
8542,182190,2022-06-29,Card,1072.61
8543,120404,2023-07-07,Wallet,464.34
8544,153322,2023-03-19,UPI,452.32
8545,142416,2024-01-10,Cash,148.42
8546,164195,2023-11-08,NetBanking,895.65
8547,120693,2021-08-09,Card,2601.03
8548,168015,2023-12-31,Cash,1927.77
8549,122486,2022-06-25,NetBanking,1216.63
8550,135847,2022-05-19,Card,2283.49
8551,104251,2021-01-20,NetBanking,1356.47
8552,133762,2021-06-02,Card,1679.02
8553,165183,2022-11-07,UPI,2081.23
8554,148802,2022-11-09,UPI,992.94
8555,175152,2023-06-24,UPI,559.92
8556,149715,2023-06-05,UPI,774.96
8557,193743,2021-12-12,NetBanking,455.68
8558,199230,2021-10-01,Card,536.66
8559,179101,2022-06-03,Card,999.79
8560,109168,2022-04-15,Wallet,309.93
8561,119472,2023-04-13,UPI,637.43
8562,174845,2022-08-02,UPI,720.22
8563,158530,2022-09-10,NetBanking,1665.1
8564,101773,2021-06-19,UPI,2607.47
8565,157029,2021-01-16,Card,978.13
8566,184585,2021-12-31,Card,2929.67
8567,114016,2022-10-12,Card,113.65
8568,157173,2021-09-25,Cash,306.97
8569,152827,2022-01-09,Cash,872.26
8570,112052,2021-04-28,UPI,1983.95
8571,175637,2022-01-05,Card,2854.11
8572,138950,2023-07-26,Wallet,1374.3
8573,154544,2023-08-20,Card,106.32
8574,162691,2021-08-20,Card,245.38
8575,141751,2023-06-18,Card,2376.69
8576,164618,2022-03-17,UPI,1195.72
8577,100047,2023-03-04,NetBanking,1269.99
8578,197346,2022-11-27,NetBanking,2648.25
8579,150960,2021-06-11,Card,384.76
8580,144695,2022-06-30,Card,295.41
8581,141560,2022-01-25,UPI,278.5
8582,139350,2021-05-15,Card,2699.8
8583,163056,2021-04-27,NetBanking,1901.99
8584,194991,2023-05-11,UPI,1189.21
8585,118193,2023-06-06,Card,2627.46
8586,145794,2022-03-10,Card,1387.46
8587,130307,2022-09-18,Card,381.97
8588,116496,2023-10-10,Wallet,1143.95
8589,146965,2023-06-19,Card,2848.9
8590,168479,2021-10-15,Card,2123.48
8591,116852,2021-12-09,Card,664.61
8592,170182,2023-01-16,NetBanking,2578.69
8593,104439,2022-07-19,Card,1340.83
8594,124287,2022-12-20,NetBanking,78.48
8595,128060,2021-03-07,UPI,1569.8
8596,175367,2022-05-08,Wallet,1738.74
8597,164354,2023-01-04,Card,518.12
8598,143856,2022-09-27,Wallet,991.25
8599,123652,2022-01-31,Card,2862.88
8600,155608,2023-08-31,NetBanking,1234.22
8601,102084,2022-07-31,Card,2301.05
8602,197031,2023-09-27,Card,2416.73
8603,188946,2024-01-23,Cash,196.4
8604,100027,2021-11-23,Card,2090.79
8605,114722,2021-03-12,Card,2712.79
8606,165686,2023-03-26,Card,2253.13
8607,170090,2022-05-24,Card,803.57
8608,124457,2023-10-03,Card,688.34
8609,105594,2022-11-03,Card,962.48
8610,125478,2022-03-12,NetBanking,2068.09
8611,126861,2022-11-27,Card,1494.8
8612,106565,2022-07-26,Card,2709.41
8613,160960,2021-06-14,Wallet,2510.04
8614,182702,2021-09-19,NetBanking,2647.98
8615,199675,2021-04-25,UPI,1319.12
8616,176501,2021-07-23,Card,301.34
8617,111831,2023-05-29,Wallet,2101.71
8618,119746,2022-02-21,Wallet,2278.27
8619,119762,2023-02-16,UPI,2886.58
8620,178040,2022-10-31,Card,1569.64
8621,197335,2022-06-18,NetBanking,1832.64
8622,133330,2021-08-29,UPI,1493.63
8623,166034,2024-01-02,Card,2850.64
8624,139443,2021-07-09,Card,119.86
8625,169180,2023-08-23,Card,652.58
8626,123336,2021-05-17,UPI,2868.98
8627,138959,2021-07-20,Card,1626.43
8628,186319,2022-02-21,Cash,1068.87
8629,175525,2022-03-15,Card,1071.84
8630,138917,2022-05-02,NetBanking,2173.49
8631,156604,2021-11-21,NetBanking,1588.58
8632,189493,2021-09-24,Card,1573.87
8633,196195,2024-01-30,Card,349.54
8634,111795,2021-01-29,Card,1504.22
8635,123251,2024-01-04,UPI,2801.23
8636,179430,2023-01-20,Card,279.1
8637,136350,2022-11-16,UPI,1483.84
8638,173329,2023-08-02,Card,439.82
8639,160717,2023-07-14,Card,1057.58
8640,179859,2021-08-17,Card,1648.77
8641,108274,2022-05-09,Card,721.81
8642,108058,2022-02-01,Cash,125.67
8643,133842,2023-03-10,Card,1754.89
8644,197678,2021-04-20,Wallet,227.36
8645,165356,2021-02-18,Wallet,901.41
8646,130280,2022-09-17,Card,2773.53
8647,151293,2021-03-12,UPI,2341.15
8648,133703,2021-11-10,UPI,743.74
8649,137964,2021-08-22,UPI,1672.68
8650,140513,2023-05-07,UPI,1185.65
8651,181212,2021-07-24,Card,541.38
8652,105783,2024-01-21,UPI,2924.22
8653,199150,2023-11-12,Card,1148.66
8654,123366,2021-03-29,Wallet,2582.03
8655,106400,2024-01-29,NetBanking,360.65
8656,171678,2021-02-01,Card,1383.8
8657,102629,2021-10-01,Card,1002.38
8658,138407,2021-03-31,UPI,2723.73
8659,136350,2022-05-29,Card,544.52
8660,188375,2023-04-14,UPI,113.2
8661,173940,2023-04-16,Card,2114.5
8662,104003,2023-07-27,Card,2512.6
8663,151528,2021-09-21,UPI,599.28
8664,118925,2024-01-21,Card,1597.6
8665,112254,2022-10-11,UPI,719.04
8666,162787,2021-07-18,Wallet,1856.74
8667,184882,2023-12-18,Card,981.98
8668,159073,2022-11-15,NetBanking,2075.7
8669,110016,2023-07-21,UPI,338.73
8670,147154,2023-09-24,Wallet,1191.12
8671,170481,2023-12-03,Card,2041.19
8672,176524,2021-09-02,NetBanking,926.73
8673,119168,2022-09-02,NetBanking,1468.79
8674,145357,2024-01-13,Card,1955.61
8675,123516,2023-12-10,UPI,1918.28
8676,147014,2023-08-24,Card,2617.14
8677,189505,2022-11-17,Cash,2152.79
8678,189153,2023-03-25,Wallet,1749.92
8679,195968,2022-08-15,NetBanking,2558.04
8680,104681,2024-01-07,Cash,2649.52
8681,153737,2021-01-17,Card,2306.1
8682,127534,2022-04-15,NetBanking,2118.07
8683,165961,2022-10-07,Card,1818.42
8684,159668,2023-08-04,Card,508.83
8685,161496,2022-12-11,NetBanking,850.07
8686,110375,2024-01-18,Card,265.45
8687,194049,2021-05-08,UPI,2438.06
8688,190118,2022-12-26,NetBanking,1646.32
8689,127714,2021-10-20,UPI,2768.05
8690,105042,2022-07-30,Card,1103.47
8691,125169,2021-11-21,Card,1823.57
8692,130773,2022-05-09,NetBanking,2841.48
8693,149470,2021-09-19,Card,384.7
8694,140724,2022-07-20,Card,2277.55
8695,139122,2023-05-06,NetBanking,430.64
8696,112955,2023-03-02,Cash,375.63
8697,149429,2022-10-22,Card,1651.62
8698,178766,2021-07-04,Card,1764.12
8699,186264,2021-02-08,Wallet,852.06
8700,123506,2021-01-29,Card,2446.54
8701,113853,2023-07-20,Cash,129.32
8702,168620,2021-12-27,Card,248.25
8703,158875,2022-11-07,Card,55.33
8704,167857,2023-12-19,Card,1588.86
8705,169884,2022-11-12,Wallet,432.62
8706,178427,2022-12-07,NetBanking,1624.85
8707,121065,2021-09-24,Card,2821.57
8708,180036,2023-11-30,NetBanking,445.2
8709,160133,2021-04-11,Card,950.04
8710,149360,2023-12-15,Card,2028.56
8711,141788,2023-06-25,Card,1103.21
8712,196368,2021-06-18,Wallet,179.58
8713,192093,2021-08-19,Card,1912.28
8714,162625,2023-02-15,Card,606.58
8715,198893,2023-05-28,Card,2831.19
8716,132457,2021-12-05,Card,2048.84
8717,187422,2023-01-04,NetBanking,789.36
8718,148069,2023-03-14,NetBanking,2053.67
8719,147571,2023-06-21,UPI,2858.23
8720,143439,2021-02-05,Card,1480.09
8721,190919,2022-02-21,Cash,608.77
8722,170481,2021-08-18,NetBanking,2067.63
8723,116063,2022-12-09,UPI,625.9
8724,159215,2023-04-26,Card,2605.71
8725,166233,2021-12-31,NetBanking,416.71
8726,194494,2021-12-28,Card,1584.43
8727,196832,2023-08-16,Cash,179.04
8728,102859,2022-06-12,Card,2530.96
8729,185528,2021-12-13,Card,1110.29
8730,125234,2022-01-26,Card,369.26
8731,194520,2022-03-15,NetBanking,1529.87
8732,119096,2021-01-20,Cash,173.69
8733,195201,2022-09-20,UPI,2294.79
8734,112941,2022-08-09,Wallet,1555.71
8735,146353,2023-06-06,NetBanking,1637.27
8736,152940,2022-01-18,Card,2704.92
8737,105460,2022-05-22,Wallet,1274.72
8738,119414,2022-04-25,NetBanking,973.51
8739,144736,2022-10-15,Card,277.78
8740,157805,2023-03-22,Wallet,2108.7
8741,136381,2022-05-22,Card,2622.83
8742,119378,2022-01-03,UPI,630.47
8743,126395,2024-01-31,UPI,2473.72
8744,174014,2022-11-30,Card,1612.85
8745,103249,2021-01-06,Card,959.54
8746,172038,2022-08-05,Card,2842.37
8747,149296,2023-02-17,Card,1459.93
8748,192124,2023-05-03,NetBanking,2238.43
8749,172933,2021-11-24,Card,2641.2
8750,107977,2022-12-15,NetBanking,1668.48
8751,143376,2023-10-22,Card,2123.88
8752,120991,2021-07-07,Card,2025.12
8753,105108,2023-04-16,Card,1827.7
8754,142756,2022-03-24,Card,1774.92
8755,133508,2021-12-21,NetBanking,2710.23
8756,182355,2023-11-27,Card,1587.62
8757,125190,2022-09-20,Card,520.99
8758,136986,2021-01-04,Card,1581.36
8759,183619,2023-11-18,Card,1568.54
8760,192707,2023-08-23,NetBanking,1649.27
8761,141620,2022-01-05,Card,1773.41
8762,146951,2021-10-01,Card,2109.04
8763,154077,2022-03-24,NetBanking,627.82
8764,184934,2022-05-14,NetBanking,238.25
8765,104284,2023-05-25,Cash,1949.28
8766,124832,2021-09-16,Card,167.82
8767,110444,2021-04-15,Card,513.39
8768,150286,2024-01-30,Card,290.99
8769,110469,2022-06-05,Card,201.03
8770,160468,2023-06-06,NetBanking,2468.96
8771,102858,2021-10-17,Card,2059.63
8772,130988,2023-12-27,Card,933.03
8773,165583,2021-11-29,NetBanking,1894.72
8774,169431,2021-06-12,Card,2458.55
8775,102253,2021-10-17,Cash,1672.93
8776,174167,2021-05-13,UPI,1765.52
8777,100890,2024-01-02,Card,1823.25
8778,195914,2023-02-27,Card,1600.02
8779,163215,2022-02-08,Wallet,2832.87
8780,113623,2023-01-23,Wallet,820.2
8781,158273,2023-01-31,Card,2348.93
8782,182517,2022-04-26,Card,2348.47
8783,111355,2021-12-17,UPI,1228.63
8784,114767,2021-08-29,Card,1618.05
8785,139654,2021-11-30,Card,1655.03
8786,138407,2023-02-22,NetBanking,810.31
8787,187800,2023-04-20,Card,2407.3
8788,114092,2022-08-29,Card,1145.6
8789,192668,2022-11-18,Card,2768.85
8790,117127,2023-04-28,NetBanking,276.97
8791,165331,2023-08-11,UPI,247.74
8792,185879,2021-07-12,Card,382.85
8793,166918,2023-12-23,UPI,1153.85
8794,183771,2022-05-12,UPI,776.95
8795,169809,2023-09-12,UPI,1184.62
8796,153137,2021-09-16,Card,2486.74
8797,192397,2022-06-30,Card,433.41
8798,196063,2023-09-13,Card,600.12
8799,128493,2021-01-03,NetBanking,2381.08
8800,191643,2023-06-24,Wallet,1130.67
8801,132039,2022-08-08,Wallet,2564.65
8802,109156,2023-01-06,NetBanking,959.09
8803,144815,2022-11-10,Card,934.41
8804,134448,2021-02-06,NetBanking,907.34
8805,117657,2024-01-07,Card,2896.41
8806,101906,2021-04-23,UPI,2942.2
8807,109947,2022-08-02,UPI,1543.93
8808,127181,2021-12-18,Wallet,1934.14
8809,109053,2021-11-16,NetBanking,41.51
8810,113588,2021-01-05,Wallet,497.87
8811,114233,2022-02-23,Cash,2486.58
8812,197679,2023-09-11,Cash,1029.86
8813,108716,2021-12-07,UPI,1004.76
8814,159968,2021-09-30,UPI,2625.2
8815,133976,2022-05-07,NetBanking,1703.76
8816,100707,2022-08-02,UPI,172.39
8817,168104,2023-12-13,NetBanking,2598.82
8818,169346,2023-01-05,Card,485.35
8819,185656,2023-12-28,NetBanking,1076.14
8820,181508,2021-06-20,Card,328.28
8821,171524,2023-06-05,UPI,1095.86
8822,188796,2021-11-19,NetBanking,1694.28
8823,177069,2023-05-01,Card,1245.8
8824,167976,2022-06-27,NetBanking,2867.78
8825,187343,2021-07-14,Card,2246.74
8826,114325,2023-03-13,Card,2523.5
8827,166713,2023-07-26,Card,1320.92
8828,120309,2021-03-13,Card,577.74
8829,136980,2021-02-09,UPI,2269.88
8830,163974,2023-02-18,Card,2002.27
8831,160167,2023-01-12,NetBanking,1317.54
8832,134067,2022-12-05,Card,1008.09
8833,153150,2023-04-24,Card,1196.59
8834,198825,2021-02-21,UPI,498.96
8835,138826,2022-02-25,UPI,133.43
8836,161713,2022-08-18,Card,96.24
8837,129208,2023-07-16,NetBanking,2219.34
8838,167066,2022-03-17,Wallet,2334.37
8839,179213,2023-12-25,Wallet,38.57
8840,195871,2021-05-03,Wallet,2490.74
8841,103100,2023-08-09,NetBanking,875.54
8842,101264,2022-04-21,Card,2295.38
8843,167262,2023-12-15,Card,2103.07
8844,134360,2021-03-18,UPI,833.25
8845,100334,2022-10-17,Cash,399.3
8846,167018,2022-01-16,Card,2040.36
8847,169596,2022-06-15,Card,881.94
8848,106449,2021-10-25,Card,2777.18
8849,185851,2022-08-10,Card,1350.23
8850,126365,2022-10-23,NetBanking,591.57
8851,190231,2022-05-14,NetBanking,2560.04
8852,105817,2022-02-19,Card,693.91
8853,126592,2021-01-17,Wallet,279.07
8854,176363,2022-12-03,Card,1885.79
8855,118357,2023-09-11,NetBanking,284.02
8856,129749,2023-11-10,NetBanking,1570.77
8857,194138,2023-01-30,NetBanking,2004.88
8858,180431,2022-08-16,Card,826.8
8859,194655,2021-04-22,Card,2200.81
8860,184545,2022-05-13,Card,894.35
8861,168701,2021-07-09,UPI,1355.55
8862,186899,2022-06-01,UPI,2973.91
8863,131422,2022-01-01,NetBanking,2094.6
8864,198944,2023-02-05,Wallet,168.9
8865,182212,2022-10-24,NetBanking,1336.66
8866,183664,2022-12-08,NetBanking,1505.97
8867,118378,2023-08-13,NetBanking,741.65
8868,102919,2023-07-04,Card,1994.43
8869,101719,2021-05-20,Cash,809.1
8870,105004,2021-03-13,Card,2333.48
8871,195374,2023-06-18,Card,1051.88
8872,177385,2021-12-08,UPI,2188.46
8873,106814,2022-12-02,Card,989.25
8874,104786,2023-10-15,UPI,1493.91
8875,125104,2023-05-30,Cash,1801.02
8876,149172,2023-10-15,Card,1175.08
8877,126287,2023-08-14,Card,276.41
8878,136098,2023-12-21,NetBanking,1408.58
8879,163139,2022-06-10,Card,162.62
8880,101240,2023-07-27,Card,1247.74
8881,150657,2023-12-14,NetBanking,2627.23
8882,141426,2024-01-29,UPI,279.06
8883,176285,2021-08-02,Wallet,583.72
8884,119742,2022-05-28,Wallet,379.02
8885,101902,2022-06-22,Card,1060.03
8886,170249,2023-01-18,Card,2731.62
8887,108704,2022-09-20,Card,2468.91
8888,123000,2021-09-06,UPI,2052.05
8889,144637,2022-03-09,NetBanking,2616.96
8890,136431,2023-08-06,UPI,678.24
8891,101130,2021-07-29,Card,2662.3
8892,155531,2021-05-20,NetBanking,464.69
8893,198947,2022-03-23,Card,1950.08
8894,113701,2021-09-29,Card,2240.12
8895,127868,2022-02-07,UPI,2458.71
8896,136301,2023-04-25,Card,2896.5
8897,147703,2022-05-30,Card,1132.95
8898,111662,2023-07-27,Wallet,1408.43
8899,179908,2022-12-05,Card,929.31
8900,160831,2021-08-31,Card,1351.93
8901,101433,2022-01-11,Card,2702.05
8902,134644,2023-07-15,Card,406.45
8903,156959,2021-08-11,UPI,1365.65
8904,132064,2021-10-03,UPI,59.92
8905,123386,2022-12-06,Wallet,803.8
8906,129886,2021-09-29,UPI,1878.18
8907,173020,2021-10-17,NetBanking,1016.67
8908,170320,2021-11-25,Card,1532.34
8909,108765,2023-06-29,Card,2168.51
8910,183504,2021-12-28,Card,2388.9
8911,137026,2022-10-06,Card,551.4
8912,161961,2021-03-03,Card,2146.72
8913,115019,2023-10-04,Card,184.62
8914,126066,2022-09-03,Card,2968.76
8915,111148,2022-06-17,Card,1266.53
8916,121645,2023-01-19,Card,1738.55
8917,114397,2023-12-06,UPI,1169.48
8918,133260,2021-05-02,UPI,1408.74
8919,168667,2022-09-03,NetBanking,310.67
8920,167142,2023-01-26,NetBanking,2715.31
8921,121778,2023-12-10,Card,2783.11
8922,179454,2022-06-28,Card,221.63
8923,160757,2022-11-08,UPI,262.81
8924,179830,2021-06-03,Cash,1140.85
8925,186722,2022-04-09,NetBanking,704.94
8926,106041,2023-11-25,Wallet,2970.08
8927,191582,2021-05-24,Card,2534.11
8928,189844,2022-10-19,UPI,623.28
8929,177962,2022-09-08,NetBanking,112.51
8930,122865,2022-12-20,Card,1137.09
8931,104647,2022-03-13,Card,91.76
8932,194338,2023-07-15,NetBanking,540.76
8933,125076,2021-07-21,UPI,212.37
8934,178791,2022-01-18,UPI,2713.01
8935,108598,2022-01-25,Card,2018.25
8936,151160,2021-11-07,UPI,2234.43
8937,158583,2021-05-11,Card,2178.35
8938,131573,2021-04-13,Card,2810.68
8939,121640,2022-04-29,Wallet,2724.27
8940,158604,2022-08-29,Card,236.1
8941,177594,2022-08-28,Card,2151.51
8942,133587,2021-11-12,Card,453.82
8943,114542,2023-03-22,UPI,1424.75
8944,186662,2023-11-25,UPI,1101.97
8945,141381,2023-09-26,NetBanking,1849.98
8946,168834,2022-02-22,Card,81.48
8947,130184,2022-04-10,Card,455.28
8948,180437,2023-11-27,Card,528.26
8949,140800,2023-01-11,UPI,201.85
8950,107493,2022-05-11,Card,1272.77
